ip.dst,ip.src,tcp.dstport,tcp.srcport,tcp.window_size_value,tcp.flags
192.168.4.76,192.168.4.133,3995,51063,1024,0x0002
192.168.4.77,192.168.4.133,110,51063,1024,0x0002
192.168.4.78,192.168.4.133,3546,51063,1024,0x0002
192.168.4.106,192.168.4.133,3546,51063,1024,0x0002
192.168.4.111,192.168.4.133,1723,51063,1024,0x0002
192.168.4.113,192.168.4.133,3546,51063,1024,0x0002
192.168.4.1,192.168.4.133,3,51063,1024,0x0002
192.168.4.20,192.168.4.133,1091,51063,1024,0x0002
192.168.4.29,192.168.4.133,3,51063,1024,0x0002
192.168.4.76,192.168.4.133,27352,51063,1024,0x0002
192.168.4.77,192.168.4.133,22,51063,1024,0x0002
192.168.4.78,192.168.4.133,21571,51063,1024,0x0002
192.168.4.106,192.168.4.133,21571,51063,1024,0x0002
192.168.4.111,192.168.4.133,3546,51063,1024,0x0002
192.168.4.113,192.168.4.133,21571,51063,1024,0x0002
192.168.4.1,192.168.4.133,1091,51063,1024,0x0002
192.168.4.20,192.168.4.133,2492,51063,1024,0x0002
192.168.4.29,192.168.4.133,1091,51063,1024,0x0002
192.168.4.76,192.168.4.133,3,51063,1024,0x0002
192.168.4.133,192.168.4.113,51063,256,0,0x0014
192.168.4.106,192.168.4.133,3995,51063,1024,0x0002
192.168.4.133,192.168.4.1,51063,27352,0,0x0014
192.168.4.133,192.168.4.1,51063,3,0,0x0014
192.168.4.133,192.168.4.77,51063,1025,0,0x0014
192.168.4.133,192.168.4.1,51063,1091,0,0x0014
192.168.4.133,192.168.4.77,51063,8080,0,0x0014
192.168.4.133,192.168.4.113,51063,1723,0,0x0014
192.168.4.133,192.168.4.77,51063,995,0,0x0014
192.168.4.133,192.168.4.78,51063,5900,0,0x0014
192.168.4.133,192.168.4.78,51063,554,0,0x0014
192.168.4.133,192.168.4.78,51063,53,0,0x0014
192.168.4.133,192.168.4.78,51063,110,0,0x0014
192.168.4.133,192.168.4.78,51063,3389,0,0x0014
192.168.4.133,192.168.4.113,51063,3546,0,0x0014
192.168.4.133,192.168.4.76,51063,256,0,0x0014
192.168.4.133,192.168.4.113,51063,21571,0,0x0014
192.168.4.133,192.168.4.76,51063,993,0,0x0014
192.168.4.133,192.168.4.78,51063,25,0,0x0014
192.168.4.133,192.168.4.78,51063,113,0,0x0014
192.168.4.133,192.168.4.78,51063,993,0,0x0014
192.168.4.1,192.168.4.133,2492,51063,1024,0x0002
192.168.4.133,192.168.4.76,51063,1723,0,0x0014
192.168.4.133,192.168.4.106,51063,139,0,0x0014
192.168.4.133,192.168.4.106,51063,256,0,0x0014
192.168.4.133,192.168.4.106,51063,22,0,0x0014
192.168.4.133,192.168.4.106,51063,135,0,0x0014
192.168.4.133,192.168.4.106,51063,3389,0,0x0014
192.168.4.133,192.168.4.106,51063,1720,0,0x0014
192.168.4.133,192.168.4.106,51063,53,0,0x0014
192.168.4.133,192.168.4.106,51063,80,0,0x0014
192.168.4.133,192.168.4.106,51063,5900,0,0x0014
192.168.4.20,192.168.4.133,711,51063,1024,0x0002
192.168.4.29,192.168.4.133,2492,51063,1024,0x0002
192.168.4.76,192.168.4.133,1091,51063,1024,0x0002
192.168.4.77,192.168.4.133,135,51063,1024,0x0002
192.168.4.78,192.168.4.133,3995,51063,1024,0x0002
192.168.4.106,192.168.4.133,27352,51063,1024,0x0002
192.168.4.111,192.168.4.133,21571,51063,1024,0x0002
192.168.4.113,192.168.4.133,3995,51063,1024,0x0002
192.168.4.1,192.168.4.133,711,51063,1024,0x0002
192.168.4.20,192.168.4.133,4111,51063,1024,0x0002
192.168.4.29,192.168.4.133,711,51063,1024,0x0002
192.168.4.76,192.168.4.133,2492,51063,1024,0x0002
192.168.4.77,192.168.4.133,5900,51063,1024,0x0002
192.168.4.78,192.168.4.133,27352,51063,1024,0x0002
192.168.4.111,192.168.4.133,3995,51063,1024,0x0002
192.168.4.113,192.168.4.133,27352,51063,1024,0x0002
192.168.4.1,192.168.4.133,4111,51063,1024,0x0002
192.168.4.20,192.168.4.133,5911,51063,1024,0x0002
192.168.4.29,192.168.4.133,4111,51063,1024,0x0002
192.168.4.133,192.168.4.106,51063,443,0,0x0014
192.168.4.133,192.168.4.106,51063,554,0,0x0014
192.168.4.133,192.168.4.106,51063,113,0,0x0014
192.168.4.133,192.168.4.106,51063,3306,0,0x0014
192.168.4.133,192.168.4.106,51063,110,0,0x0014
192.168.4.133,192.168.4.1,51063,711,0,0x0014
192.168.4.133,192.168.4.1,51063,2492,0,0x0014
192.168.4.133,192.168.4.1,51063,4111,0,0x0014
192.168.4.78,192.168.4.133,3,51063,1024,0x0002
192.168.4.106,192.168.4.133,3,51063,1024,0x0002
192.168.4.111,192.168.4.133,27352,51063,1024,0x0002
192.168.4.113,192.168.4.133,3,51063,1024,0x0002
192.168.4.1,192.168.4.133,5911,51063,1024,0x0002
192.168.4.20,192.168.4.133,8100,51063,1024,0x0002
192.168.4.29,192.168.4.133,5911,51063,1024,0x0002
192.168.4.76,192.168.4.133,711,51063,1024,0x0002
192.168.4.77,192.168.4.133,1720,51063,1024,0x0002
192.168.4.78,192.168.4.133,1091,51063,1024,0x0002
192.168.4.106,192.168.4.133,1091,51063,1024,0x0002
192.168.4.111,192.168.4.133,3,51063,1024,0x0002
192.168.4.113,192.168.4.133,1091,51063,1024,0x0002
192.168.4.1,192.168.4.133,8100,51063,1024,0x0002
192.168.4.20,192.168.4.133,3827,51063,1024,0x0002
192.168.4.133,192.168.4.113,51063,3995,0,0x0014
192.168.4.133,192.168.4.113,51063,27352,0,0x0014
192.168.4.29,192.168.4.133,8100,51063,1024,0x0002
192.168.4.76,192.168.4.133,4111,51063,1024,0x0002
192.168.4.77,192.168.4.133,53,51063,1024,0x0002
192.168.4.133,192.168.4.106,51063,25,0,0x0014
192.168.4.133,192.168.4.106,51063,993,0,0x0014
192.168.4.133,192.168.4.1,51063,8100,0,0x0014
192.168.4.133,192.168.4.20,51063,2492,0,0x0014
192.168.4.133,192.168.4.20,51063,1091,0,0x0014
192.168.4.133,192.168.4.20,51063,5911,0,0x0014
192.168.4.133,192.168.4.20,51063,3995,0,0x0014
192.168.4.133,192.168.4.20,51063,4111,0,0x0014
192.168.4.133,192.168.4.20,51063,27352,0,0x0014
192.168.4.133,192.168.4.20,51063,3,0,0x0014
192.168.4.133,192.168.4.1,51063,5911,0,0x0014
192.168.4.133,192.168.4.20,51063,711,0,0x0014
192.168.4.133,192.168.4.77,51063,80,0,0x0014
192.168.4.133,192.168.4.77,51063,443,0,0x0014
192.168.4.133,192.168.4.77,51063,143,0,0x0014
192.168.4.133,192.168.4.113,51063,1091,0,0x0014
192.168.4.133,192.168.4.29,51063,27352,0,0x0014
192.168.4.133,192.168.4.29,51063,3995,0,0x0014
192.168.4.133,192.168.4.20,51063,8100,0,0x0014
192.168.4.133,192.168.4.113,51063,3,0,0x0014
192.168.4.133,192.168.4.29,51063,21571,0,0x0014
192.168.4.133,192.168.4.29,51063,711,0,0x0014
192.168.4.133,192.168.4.29,51063,2492,0,0x0014
192.168.4.133,192.168.4.29,51063,1091,0,0x0014
192.168.4.133,192.168.4.29,51063,3,0,0x0014
192.168.4.133,192.168.4.29,51063,4111,0,0x0014
192.168.4.133,192.168.4.111,51063,21571,14000,0x0014
192.168.4.133,192.168.4.111,51063,3546,14000,0x0014
192.168.4.133,192.168.4.111,51063,3995,14000,0x0014
192.168.4.133,192.168.4.29,51063,5911,0,0x0014
192.168.4.133,192.168.4.111,51063,256,14000,0x0014
192.168.4.133,192.168.4.20,51063,3827,0,0x0014
192.168.4.111,192.168.4.133,1091,51063,1024,0x0002
192.168.4.113,192.168.4.133,2492,51063,1024,0x0002
192.168.4.1,192.168.4.133,3827,51063,1024,0x0002
192.168.4.20,192.168.4.133,7,51063,1024,0x0002
192.168.4.29,192.168.4.133,3827,51063,1024,0x0002
192.168.4.76,192.168.4.133,5911,51063,1024,0x0002
192.168.4.77,192.168.4.133,554,51063,1024,0x0002
192.168.4.133,192.168.4.76,51063,21571,0,0x0014
192.168.4.133,192.168.4.77,51063,3306,0,0x0014
192.168.4.133,192.168.4.111,51063,27352,14000,0x0014
192.168.4.78,192.168.4.133,2492,51063,1024,0x0002
192.168.4.133,192.168.4.111,51063,3,14000,0x0014
192.168.4.106,192.168.4.133,2492,51063,1024,0x0002
192.168.4.111,192.168.4.133,2492,51063,1024,0x0002
192.168.4.113,192.168.4.133,711,51063,1024,0x0002
192.168.4.1,192.168.4.133,7,51063,1024,0x0002
192.168.4.20,192.168.4.133,1037,51063,1024,0x0002
192.168.4.29,192.168.4.133,7,51063,1024,0x0002
192.168.4.76,192.168.4.133,8100,51063,1024,0x0002
192.168.4.77,192.168.4.133,3389,51063,1024,0x0002
192.168.4.78,192.168.4.133,711,51063,1024,0x0002
192.168.4.106,192.168.4.133,711,51063,1024,0x0002
192.168.4.111,192.168.4.133,711,51063,1024,0x0002
192.168.4.113,192.168.4.133,4111,51063,1024,0x0002
192.168.4.1,192.168.4.133,1037,51063,1024,0x0002
192.168.4.20,192.168.4.133,1151,51063,1024,0x0002
192.168.4.29,192.168.4.133,1037,51063,1024,0x0002
192.168.4.76,192.168.4.133,3827,51063,1024,0x0002
192.168.4.77,192.168.4.133,113,51063,1024,0x0002
192.168.4.78,192.168.4.133,4111,51063,1024,0x0002
192.168.4.106,192.168.4.133,4111,51063,1024,0x0002
192.168.4.111,192.168.4.133,4111,51063,1024,0x0002
192.168.4.113,192.168.4.133,5911,51063,1024,0x0002
192.168.4.1,192.168.4.133,1151,51063,1024,0x0002
192.168.4.20,192.168.4.133,1840,51063,1024,0x0002
192.168.4.29,192.168.4.133,1151,51063,1024,0x0002
192.168.4.76,192.168.4.133,7,51063,1024,0x0002
192.168.4.77,192.168.4.133,25,51063,1024,0x0002
192.168.4.78,192.168.4.133,5911,51063,1024,0x0002
192.168.4.106,192.168.4.133,5911,51063,1024,0x0002
192.168.4.111,192.168.4.133,5911,51063,1024,0x0002
192.168.4.113,192.168.4.133,8100,51063,1024,0x0002
192.168.4.133,192.168.4.78,51063,256,0,0x0014
192.168.4.133,192.168.4.76,51063,3546,0,0x0014
192.168.4.133,192.168.4.29,51063,8100,0,0x0014
192.168.4.133,192.168.4.1,51063,1037,0,0x0014
192.168.4.133,192.168.4.1,51063,3827,0,0x0014
192.168.4.133,192.168.4.1,51063,7,0,0x0014
192.168.4.20,192.168.4.133,5963,51063,1024,0x0002
192.168.4.29,192.168.4.133,1840,51063,1024,0x0002
192.168.4.76,192.168.4.133,1037,51063,1024,0x0002
192.168.4.77,192.168.4.133,993,51063,1024,0x0002
192.168.4.78,192.168.4.133,8100,51063,1024,0x0002
192.168.4.106,192.168.4.133,8100,51063,1024,0x0002
192.168.4.111,192.168.4.133,8100,51063,1024,0x0002
192.168.4.113,192.168.4.133,3827,51063,1024,0x0002
192.168.4.1,192.168.4.133,1840,51063,1024,0x0002
192.168.4.20,192.168.4.133,20,51063,1024,0x0002
192.168.4.29,192.168.4.133,5963,51063,1024,0x0002
192.168.4.133,192.168.4.1,51063,1151,0,0x0014
192.168.4.133,192.168.4.113,51063,2492,0,0x0014
192.168.4.133,192.168.4.113,51063,5911,0,0x0014
192.168.4.133,192.168.4.113,51063,4111,0,0x0014
192.168.4.133,192.168.4.113,51063,711,0,0x0014
192.168.4.133,192.168.4.113,51063,8100,0,0x0014
192.168.4.133,192.168.4.20,51063,1151,0,0x0014
192.168.4.133,192.168.4.78,51063,1723,0,0x0014
192.168.4.133,192.168.4.77,51063,139,0,0x0014
192.168.4.133,192.168.4.1,51063,1840,0,0x0014
192.168.4.133,192.168.4.76,51063,711,0,0x0014
192.168.4.133,192.168.4.76,51063,3995,0,0x0014
192.168.4.133,192.168.4.76,51063,3,0,0x0014
192.168.4.133,192.168.4.76,51063,2492,0,0x0014
192.168.4.133,192.168.4.76,51063,4111,0,0x0014
192.168.4.133,192.168.4.76,51063,1091,0,0x0014
192.168.4.133,192.168.4.76,51063,27352,0,0x0014
192.168.4.133,192.168.4.111,51063,1091,14000,0x0014
192.168.4.133,192.168.4.78,51063,27352,0,0x0014
192.168.4.133,192.168.4.113,51063,3827,0,0x0014
192.168.4.133,192.168.4.29,51063,7,0,0x0014
192.168.4.133,192.168.4.20,51063,1037,0,0x0014
192.168.4.133,192.168.4.29,51063,3827,0,0x0014
192.168.4.133,192.168.4.20,51063,5963,0,0x0014
192.168.4.133,192.168.4.111,51063,2492,14000,0x0014
192.168.4.133,192.168.4.20,51063,7,0,0x0014
192.168.4.133,192.168.4.20,51063,1840,0,0x0014
192.168.4.133,192.168.4.20,51063,20,0,0x0014
192.168.4.133,192.168.4.77,51063,5900,0,0x0014
192.168.4.133,192.168.4.77,51063,1720,0,0x0014
192.168.4.133,192.168.4.77,51063,110,0,0x0014
192.168.4.133,192.168.4.78,51063,3546,0,0x0014
192.168.4.133,192.168.4.77,51063,135,0,0x0014
192.168.4.133,192.168.4.77,51063,22,0,0x0014
192.168.4.133,192.168.4.78,51063,21571,0,0x0014
192.168.4.133,192.168.4.77,51063,53,0,0x0014
192.168.4.133,192.168.4.78,51063,1091,0,0x0014
192.168.4.133,192.168.4.78,51063,3,0,0x0014
192.168.4.133,192.168.4.78,51063,3995,0,0x0014
192.168.4.78,192.168.4.133,3827,51063,1024,0x0002
192.168.4.106,192.168.4.133,3827,51063,1024,0x0002
192.168.4.111,192.168.4.133,3827,51063,1024,0x0002
192.168.4.113,192.168.4.133,7,51063,1024,0x0002
192.168.4.1,192.168.4.133,5963,51063,1024,0x0002
192.168.4.20,192.168.4.133,911,51063,1024,0x0002
192.168.4.29,192.168.4.133,20,51063,1024,0x0002
192.168.4.76,192.168.4.133,1151,51063,1024,0x0002
192.168.4.77,192.168.4.133,256,51063,1024,0x0002
192.168.4.78,192.168.4.133,7,51063,1024,0x0002
192.168.4.106,192.168.4.133,7,51063,1024,0x0002
192.168.4.111,192.168.4.133,7,51063,1024,0x0002
192.168.4.113,192.168.4.133,1037,51063,1024,0x0002
192.168.4.133,192.168.4.106,51063,1723,0,0x0014
192.168.4.1,192.168.4.133,20,51063,1024,0x0002
192.168.4.20,192.168.4.133,6106,51063,1024,0x0002
192.168.4.29,192.168.4.133,911,51063,1024,0x0002
192.168.4.76,192.168.4.133,1840,51063,1024,0x0002
192.168.4.77,192.168.4.133,1723,51063,1024,0x0002
192.168.4.78,192.168.4.133,1037,51063,1024,0x0002
192.168.4.106,192.168.4.133,1037,51063,1024,0x0002
192.168.4.111,192.168.4.133,1037,51063,1024,0x0002
192.168.4.113,192.168.4.133,1151,51063,1024,0x0002
192.168.4.1,192.168.4.133,911,51063,1024,0x0002
192.168.4.20,192.168.4.133,3325,51063,1024,0x0002
192.168.4.29,192.168.4.133,6106,51063,1024,0x0002
192.168.4.76,192.168.4.133,5963,51063,1024,0x0002
192.168.4.77,192.168.4.133,3546,51063,1024,0x0002
192.168.4.78,192.168.4.133,1151,51063,1024,0x0002
192.168.4.106,192.168.4.133,1151,51063,1024,0x0002
192.168.4.111,192.168.4.133,1151,51063,1024,0x0002
192.168.4.113,192.168.4.133,1840,51063,1024,0x0002
192.168.4.1,192.168.4.133,6106,51063,1024,0x0002
192.168.4.20,192.168.4.133,10004,51063,1024,0x0002
192.168.4.29,192.168.4.133,3325,51063,1024,0x0002
192.168.4.76,192.168.4.133,20,51063,1024,0x0002
192.168.4.77,192.168.4.133,21571,51063,1024,0x0002
192.168.4.78,192.168.4.133,1840,51063,1024,0x0002
192.168.4.106,192.168.4.133,1840,51063,1024,0x0002
192.168.4.111,192.168.4.133,1840,51063,1024,0x0002
192.168.4.113,192.168.4.133,5963,51063,1024,0x0002
192.168.4.1,192.168.4.133,3325,51063,1024,0x0002
192.168.4.133,192.168.4.106,51063,3,0,0x0014
192.168.4.133,192.168.4.1,51063,5963,0,0x0014
192.168.4.133,192.168.4.106,51063,1091,0,0x0014
192.168.4.133,192.168.4.106,51063,21571,0,0x0014
192.168.4.133,192.168.4.106,51063,27352,0,0x0014
192.168.4.76,192.168.4.133,911,51063,1024,0x0002
192.168.4.77,192.168.4.133,3995,51063,1024,0x0002
192.168.4.78,192.168.4.133,5963,51063,1024,0x0002
192.168.4.106,192.168.4.133,5963,51063,1024,0x0002
192.168.4.111,192.168.4.133,5963,51063,1024,0x0002
192.168.4.113,192.168.4.133,20,51063,1024,0x0002
192.168.4.133,192.168.4.1,51063,911,0,0x0014
192.168.4.133,192.168.4.1,51063,20,0,0x0014
192.168.4.133,192.168.4.29,51063,5963,0,0x0014
192.168.4.133,192.168.4.111,51063,711,14000,0x0014
192.168.4.133,192.168.4.29,51063,1151,0,0x0014
192.168.4.133,192.168.4.29,51063,1840,0,0x0014
192.168.4.133,192.168.4.29,51063,1037,0,0x0014
192.168.4.133,192.168.4.1,51063,6106,0,0x0014
192.168.4.133,192.168.4.1,51063,3325,0,0x0014
192.168.4.133,192.168.4.113,51063,1151,0,0x0014
192.168.4.133,192.168.4.113,51063,7,0,0x0014
192.168.4.133,192.168.4.113,51063,1037,0,0x0014
192.168.4.133,192.168.4.113,51063,1840,0,0x0014
192.168.4.133,192.168.4.113,51063,5963,0,0x0014
192.168.4.20,192.168.4.133,3998,51063,1024,0x0002
192.168.4.133,192.168.4.20,51063,6106,0,0x0014
192.168.4.133,192.168.4.20,51063,10004,0,0x0014
192.168.4.133,192.168.4.20,51063,911,0,0x0014
192.168.4.133,192.168.4.29,51063,3325,0,0x0014
192.168.4.133,192.168.4.20,51063,3325,0,0x0014
192.168.4.133,192.168.4.29,51063,20,0,0x0014
192.168.4.133,192.168.4.113,51063,20,0,0x0014
192.168.4.133,192.168.4.29,51063,911,0,0x0014
192.168.4.133,192.168.4.29,51063,6106,0,0x0014
192.168.4.29,192.168.4.133,10004,51063,1024,0x0002
192.168.4.76,192.168.4.133,6106,51063,1024,0x0002
192.168.4.77,192.168.4.133,27352,51063,1024,0x0002
192.168.4.78,192.168.4.133,20,51063,1024,0x0002
192.168.4.106,192.168.4.133,20,51063,1024,0x0002
192.168.4.111,192.168.4.133,20,51063,1024,0x0002
192.168.4.113,192.168.4.133,911,51063,1024,0x0002
192.168.4.1,192.168.4.133,10004,51063,1024,0x0002
192.168.4.20,192.168.4.133,9944,51063,1024,0x0002
192.168.4.29,192.168.4.133,3998,51063,1024,0x0002
192.168.4.76,192.168.4.133,3325,51063,1024,0x0002
192.168.4.77,192.168.4.133,3,51063,1024,0x0002
192.168.4.78,192.168.4.133,911,51063,1024,0x0002
192.168.4.106,192.168.4.133,911,51063,1024,0x0002
192.168.4.1,192.168.4.133,3998,51063,1024,0x0002
192.168.4.20,192.168.4.133,3766,51063,1024,0x0002
192.168.4.29,192.168.4.133,9944,51063,1024,0x0002
192.168.4.76,192.168.4.133,10004,51063,1024,0x0002
192.168.4.77,192.168.4.133,1091,51063,1024,0x0002
192.168.4.78,192.168.4.133,6106,51063,1024,0x0002
192.168.4.106,192.168.4.133,6106,51063,1024,0x0002
192.168.4.111,192.168.4.133,911,51063,1024,0x0002
192.168.4.113,192.168.4.133,6106,51063,1024,0x0002
192.168.4.133,192.168.4.1,51063,10004,0,0x0014
192.168.4.133,192.168.4.113,51063,911,0,0x0014
192.168.4.133,192.168.4.111,51063,5911,14000,0x0014
192.168.4.133,192.168.4.1,51063,3998,0,0x0014
192.168.4.133,192.168.4.113,51063,6106,0,0x0014
192.168.4.133,192.168.4.106,51063,3546,0,0x0014
192.168.4.133,192.168.4.78,51063,1840,0,0x0014
192.168.4.133,192.168.4.76,51063,1151,0,0x0014
192.168.4.133,192.168.4.77,51063,256,0,0x0014
192.168.4.133,192.168.4.76,51063,5911,0,0x0014
192.168.4.133,192.168.4.78,51063,3827,0,0x0014
192.168.4.133,192.168.4.106,51063,3995,0,0x0014
192.168.4.133,192.168.4.76,51063,8100,0,0x0014
192.168.4.133,192.168.4.78,51063,711,0,0x0014
192.168.4.133,192.168.4.76,51063,7,0,0x0014
192.168.4.133,192.168.4.76,51063,3827,0,0x0014
192.168.4.133,192.168.4.78,51063,1037,0,0x0014
192.168.4.133,192.168.4.78,51063,5911,0,0x0014
192.168.4.133,192.168.4.76,51063,1037,0,0x0014
192.168.4.133,192.168.4.76,51063,1840,0,0x0014
192.168.4.133,192.168.4.78,51063,5963,0,0x0014
192.168.4.133,192.168.4.77,51063,21571,0,0x0014
192.168.4.133,192.168.4.76,51063,20,0,0x0014
192.168.4.133,192.168.4.76,51063,5963,0,0x0014
192.168.4.133,192.168.4.78,51063,8100,0,0x0014
192.168.4.133,192.168.4.78,51063,2492,0,0x0014
192.168.4.133,192.168.4.77,51063,25,0,0x0014
192.168.4.133,192.168.4.77,51063,3389,0,0x0014
192.168.4.133,192.168.4.78,51063,7,0,0x0014
192.168.4.133,192.168.4.77,51063,1723,0,0x0014
192.168.4.133,192.168.4.77,51063,993,0,0x0014
192.168.4.133,192.168.4.78,51063,4111,0,0x0014
192.168.4.133,192.168.4.77,51063,113,0,0x0014
192.168.4.133,192.168.4.77,51063,554,0,0x0014
192.168.4.133,192.168.4.78,51063,1151,0,0x0014
192.168.4.133,192.168.4.20,51063,3998,0,0x0014
192.168.4.133,192.168.4.111,51063,3827,14000,0x0014
192.168.4.133,192.168.4.111,51063,1151,14000,0x0014
192.168.4.133,192.168.4.111,51063,4111,14000,0x0014
192.168.4.133,192.168.4.20,51063,9944,0,0x0014
192.168.4.133,192.168.4.20,51063,3766,0,0x0014
192.168.4.133,192.168.4.76,51063,911,0,0x0014
192.168.4.133,192.168.4.111,51063,7,14000,0x0014
192.168.4.133,192.168.4.111,51063,1037,14000,0x0014
192.168.4.133,192.168.4.111,51063,1840,14000,0x0014
192.168.4.133,192.168.4.111,51063,5963,14000,0x0014
192.168.4.133,192.168.4.29,51063,9944,0,0x0014
192.168.4.133,192.168.4.29,51063,3998,0,0x0014
192.168.4.133,192.168.4.29,51063,10004,0,0x0014
192.168.4.133,192.168.4.111,51063,911,14000,0x0014
192.168.4.133,192.168.4.111,51063,20,14000,0x0014
192.168.4.133,192.168.4.77,51063,3546,0,0x0014
192.168.4.133,192.168.4.77,51063,3995,0,0x0014
192.168.4.133,192.168.4.77,51063,3,0,0x0014
192.168.4.133,192.168.4.77,51063,27352,0,0x0014
192.168.4.133,192.168.4.77,51063,1091,0,0x0014
192.168.4.133,192.168.4.78,51063,20,0,0x0014
192.168.4.133,192.168.4.78,51063,6106,0,0x0014
192.168.4.133,192.168.4.78,51063,911,0,0x0014
192.168.4.133,192.168.4.76,51063,10004,0,0x0014
192.168.4.133,192.168.4.76,51063,3325,0,0x0014
192.168.4.133,192.168.4.76,51063,6106,0,0x0014
192.168.4.20,192.168.4.133,10180,51063,1024,0x0002
192.168.4.29,192.168.4.133,3766,51063,1024,0x0002
192.168.4.76,192.168.4.133,3998,51063,1024,0x0002
192.168.4.77,192.168.4.133,2492,51063,1024,0x0002
192.168.4.78,192.168.4.133,3325,51063,1024,0x0002
192.168.4.106,192.168.4.133,3325,51063,1024,0x0002
192.168.4.113,192.168.4.133,3325,51063,1024,0x0002
192.168.4.1,192.168.4.133,9944,51063,1024,0x0002
192.168.4.20,192.168.4.133,2001,51063,1024,0x0002
192.168.4.29,192.168.4.133,10180,51063,1024,0x0002
192.168.4.76,192.168.4.133,9944,51063,1024,0x0002
192.168.4.77,192.168.4.133,711,51063,1024,0x0002
192.168.4.78,192.168.4.133,10004,51063,1024,0x0002
192.168.4.106,192.168.4.133,10004,51063,1024,0x0002
192.168.4.113,192.168.4.133,10004,51063,1024,0x0002
192.168.4.1,192.168.4.133,3766,51063,1024,0x0002
192.168.4.20,192.168.4.133,9500,51063,1024,0x0002
192.168.4.29,192.168.4.133,2001,51063,1024,0x0002
192.168.4.76,192.168.4.133,3766,51063,1024,0x0002
192.168.4.77,192.168.4.133,4111,51063,1024,0x0002
192.168.4.78,192.168.4.133,3998,51063,1024,0x0002
192.168.4.106,192.168.4.133,3998,51063,1024,0x0002
192.168.4.113,192.168.4.133,3998,51063,1024,0x0002
192.168.4.1,192.168.4.133,10180,51063,1024,0x0002
192.168.4.20,192.168.4.133,5030,51063,1024,0x0002
192.168.4.29,192.168.4.133,9500,51063,1024,0x0002
192.168.4.76,192.168.4.133,10180,51063,1024,0x0002
192.168.4.77,192.168.4.133,5911,51063,1024,0x0002
192.168.4.78,192.168.4.133,9944,51063,1024,0x0002
192.168.4.106,192.168.4.133,9944,51063,1024,0x0002
192.168.4.113,192.168.4.133,9944,51063,1024,0x0002
192.168.4.1,192.168.4.133,2001,51063,1024,0x0002
192.168.4.20,192.168.4.133,783,51063,1024,0x0002
192.168.4.29,192.168.4.133,5030,51063,1024,0x0002
192.168.4.76,192.168.4.133,2001,51063,1024,0x0002
192.168.4.77,192.168.4.133,8100,51063,1024,0x0002
192.168.4.78,192.168.4.133,3766,51063,1024,0x0002
192.168.4.106,192.168.4.133,3766,51063,1024,0x0002
192.168.4.113,192.168.4.133,3766,51063,1024,0x0002
192.168.4.1,192.168.4.133,9500,51063,1024,0x0002
192.168.4.20,192.168.4.133,57294,51063,1024,0x0002
192.168.4.29,192.168.4.133,783,51063,1024,0x0002
192.168.4.76,192.168.4.133,9500,51063,1024,0x0002
192.168.4.77,192.168.4.133,3827,51063,1024,0x0002
192.168.4.78,192.168.4.133,10180,51063,1024,0x0002
192.168.4.106,192.168.4.133,10180,51063,1024,0x0002
192.168.4.113,192.168.4.133,10180,51063,1024,0x0002
192.168.4.1,192.168.4.133,5030,51063,1024,0x0002
192.168.4.20,192.168.4.133,6901,51063,1024,0x0002
192.168.4.29,192.168.4.133,57294,51063,1024,0x0002
192.168.4.133,192.168.4.1,51063,3766,0,0x0014
192.168.4.133,192.168.4.1,51063,10180,0,0x0014
192.168.4.133,192.168.4.1,51063,9944,0,0x0014
192.168.4.78,192.168.4.133,2001,51063,1024,0x0002
192.168.4.106,192.168.4.133,2001,51063,1024,0x0002
192.168.4.113,192.168.4.133,2001,51063,1024,0x0002
